Godina_od,Godina_do,Zbirka,Podzbirka,Pesna_Ime,Pesna_eng,V_mean,A_mean,D_mean,Neutral_word_ratio,Positive_word_ratio,Negative_word_ratio,Anger_word_ratio,Anger_mean_intensity,Anticipation_word_ratio,Anticipation_mean_intensity,Disgust_word_ration,Disgust_mean_intensity,Fear_word_ratio,Fear_mean_intensity,Joy_word_ratio,Joy_mean_intensity,Sadness_word_ratio,Sadness_mean_intensity,Surprise_word_ratio,Surprise_mean_intensity,Trust_word_ratio,Trust_mean_intensity
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,ЧЕШМИТЕ,"THE FOUNTAINS
From those fountains with mercy in the voice,
with granite or marble troughs,
not a single passenger found salvation,
to break free from thirst and fatigue.
And he would be reborn, he would sit in the cold
to wait for the heat to subside,
with bread to deceive hunger
and something pepper-eggplant to be late.
And here, under that acacia or pear,
one thought will teach the mind
for that fountain - that there is a soul.
And finally he brought home the road,
but often even in a dream he will hear it
under the marble of that fountain the noise.",0.5731794871794872,0.38551282051282054,0.4573333333333333,0.3333333333333333,0.1282051282051282,0.15384615384615385,0.05128205128205128,0.391,0.15384615384615385,0.513,0.07692307692307693,0.224,0.0,0.0,0.23076923076923078,0.3536666666666667,0.10256410256410256,0.2735,0.10256410256410256,0.26375,0.10256410256410256,0.52525
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,ПИПЕРКИ,"PEPPERS
Prilep is celebrated with peppers,
with heaps on the market there are,
we eat them in salads, in pans,
we keep them in pickles for the winter.
It has them alive and angry and mild,
and man finds the cure in them,
with salt and pepper we strengthened strength,
with pinjur our century is more beautiful.
Autumn will come with its charms,
in rows of pepper hid every home,
the verandas are decorated with ruined patterns
and the house is a beloved bride.
And so with us from ancient times
beauty and strength are created.",0.6293076923076922,0.4676923076923077,0.5552307692307693,0.3076923076923077,0.3076923076923077,0.11538461538461539,0.07692307692307693,0.6845,0.11538461538461539,0.5810000000000001,0.07692307692307693,0.5,0.038461538461538464,0.5,0.3076923076923077,0.5872499999999999,0.038461538461538464,0.697,0.0,0.0,0.15384615384615385,0.5857500000000001
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,ЈУРУКЛУКОТ,"JURUKLUKOT
From Miravci Yurukluk can be seen:
with quiet buoyancy a hill above a hill rises
and the sky blue-pale
with those hills a purple edge flows down.
I have traveled many countries in the world,
in India and Siberia I am poor,
I flew over the Alps and the Andes,
but without my Yuruklok being seen.
And to take a look at those places once,
to touch the blue sky above them,
calls me longing and a thought of honor.
But why that revealing deprivation?
Of course, consciousness is more beautiful
to have something close that is hidden.",0.6327916666666668,0.3915000000000001,0.48041666666666666,0.3333333333333333,0.25,0.125,0.041666666666666664,0.621,0.125,0.4766666666666666,0.041666666666666664,0.602,0.041666666666666664,0.578,0.125,0.36633333333333334,0.16666666666666666,0.44000000000000006,0.0,0.0,0.08333333333333333,0.6014999999999999
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,ИЗЛЕТ,"EXCURSION
The brandy under the tap cools down
and the beans are already simmering in the pot,
gather for lunch old-young,
and a dog and a child run after them.
Sitting in a circle on soft grass
sting with spoons, and gluttonous
the steam from the pot rises,
and the wine conceived the jokes.
And then everyone in the shadows runs away
and the chatter in a sweet nap.
The return dinner is tightening
the company, and only then alive.
And all that is past now
and their fate is not a secret.",0.6143076923076923,0.42457692307692313,0.4392307692307692,0.4230769230769231,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.544,0.19230769230769232,0.5202000000000001,0.0,0.0,0.07692307692307693,0.383,0.19230769230769232,0.39059999999999995,0.0,0.0,0.038461538461538464,0.203,0.19230769230769232,0.4314
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,МУКОС,"MUCOS
And old age has come, and again a man duma
which he had in mind with the memory of a child.
With my father, through the beech forest,
I climbed Mukos for the first time this summer.
In the steep valley a little dawn,
a mist forms on the low hazel,
and the hill is already burning with light
and in the sky a clear sun shines.
The mountain is revealed to a child,
and down there the village calls it,
and everything you will encounter here for the first time
until finally with freshness it will gush.
And with that memory he comes to life, behold,
and a dear, lost character.",0.660575,0.386775,0.5149500000000002,0.35,0.175,0.075,0.0,0.0,0.225,0.48344444444444457,0.075,0.211,0.0,0.0,0.25,0.3809,0.025,0.625,0.075,0.22666666666666666,0.125,0.45779999999999993
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,МАГЛА,"MIST
And again that crane motive appeared
what lost in the night winter wanders!
In the heights I pushed the thought,
and now fog is littering it on the ground.
The lights are divided in the dark
and a faint ray splashes around them,
the beam is emitted from each object,
from each person, to delete a link.
And every man has become a silhouette
which the fog carries in the air
and carries a ghost to fly silently
of all divided, even the cold hair
and the soul was gathered together.
So go ask: where are you? who are you what are you",0.5170000000000001,0.42033333333333334,0.45130303030303026,0.45454545454545453,0.06060606060606061,0.06060606060606061,0.0,0.0,0.030303030303030304,0.414,0.0,0.0,0.030303030303030304,0.672,0.12121212121212122,0.36350000000000005,0.15151515151515152,0.3404,0.0,0.0,0.030303030303030304,0.398
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,РОДЕНДЕН,"BIRTHDAY
- You collapsed, son, under the heavy burden
both eyes seem to go out.
A mother duma better time,
and you grew up in my lamb.
- I lead, mother, on a rock,
and nowhere traces of our flocks,
and as if someone without sin were chasing me,
I have no rest and my soul suffers.
I do not know where this path leads me
and will the torments subside somewhere,
and you have to go, go, go
and bitterly to those who bite.
- And your mother gave birth to you for something else,
and you grew up in my lamb.",0.5792857142857144,0.421,0.49192857142857144,0.14285714285714285,0.32142857142857145,0.21428571428571427,0.07142857142857142,0.5780000000000001,0.17857142857142858,0.4936,0.07142857142857142,0.5860000000000001,0.07142857142857142,0.38150000000000006,0.2857142857142857,0.374625,0.17857142857142858,0.2378,0.0,0.0,0.2857142857142857,0.535125
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,СНИШТА,"DREAMS
Only in a dream is youth alive,
with clear rays she goes to sleep,
to remember in my soul how it absorbs me
which was not and could be.
And only then how to be born
the whole picture of my life,
and that day in the darkness that falls
he wakes up in a dream and calls me somewhere.
After that completely hurriedly entered,
a hunter who goes after hunting chimeras,
I'm young again and the step is easy
and somewhere the sun rises and the aloe glows.
But the day is coming with my autumn,
and the dream faded and he remained sad.",0.6859285714285716,0.382107142857143,0.4991071428571428,0.2857142857142857,0.17857142857142858,0.14285714285714285,0.10714285714285714,0.22766666666666668,0.2857142857142857,0.500875,0.0,0.0,0.14285714285714285,0.41000000000000003,0.39285714285714285,0.37809090909090914,0.10714285714285714,0.5373333333333333,0.10714285714285714,0.16933333333333334,0.10714285714285714,0.4323333333333333
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,ВИНОВНИК,"CULPRIT
And without wanting to, a destroyer of happiness
of a child in a dream that loses his breath.
What kind of laughter lurks ahead
in your double, halved life?
Neither close nor good to others,
in muddy whirlpools you are drawn to water.
They curse you like deceived servants
those that your mother gave birth to for you.
And without wanting to, the culprit of sorrows
for those who have chosen you by faith.
And truths disguised as lies
for each value set a measure,
to look for traces of bats
in a twilight from last year until yesterday.",0.642,0.4542727272727273,0.524030303030303,0.30303030303030304,0.30303030303030304,0.24242424242424243,0.09090909090909091,0.6873333333333335,0.21212121212121213,0.5067142857142858,0.06060606060606061,0.4455,0.09090909090909091,0.5103333333333333,0.30303030303030304,0.5682,0.12121212121212122,0.257,0.06060606060606061,0.332,0.21212121212121213,0.6004285714285713
1984,1984,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА,ДАНТЕ,"DANTE
In the middle of his life - said Dante -
I entered a dark forest
and - he added - I did not go out anymore
to this day.
And here it is now
the threshold is crossed,
and I'm still waiting for some
a turning point,
mental renewal.
My life gave no answer,
and the spirit like a bird in a cage
strikes with wings in iron bars,
all confused and helpless.
Should I surrender to oblivion,
self-destruction,
blurred consciousness?
Or to straighten up
seeking recovery
in the bright and painful, bitter clarity?
Misled, I do not know how many times
I have to pay the bill,
and to whom,
as
to address
I what as in reality
I went through all the circles of hell?
Then a voice was heard:
man, ask for a little more fresh
in the soil of his soul.
Do not give up!",0.5368541666666667,0.4194583333333333,0.5040000000000001,0.3333333333333333,0.125,0.16666666666666666,0.0625,0.572,0.041666666666666664,0.5625,0.0625,0.5076666666666667,0.14583333333333334,0.5537142857142857,0.14583333333333334,0.372,0.125,0.5721666666666666,0.0,0.0,0.10416666666666667,0.4264
1984,1984,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА,ЦВЕЌИЊАТА,"THE FLOWERS
Only flowers offer their own
friendship, -
there is no other such eloquent silence
as silent flowers,
do not despise her for her experience,
that outstretched hand,
do not despise her for the sake of others
that message that, like a scent, already passes you by.
More flowers offer you a step and a rhythm,
as if you were dancing in the middle of the universe,
say to yourself: I breathe, say to yourself: I go, say to yourself: I wander,
at one rate, say, my knees move forward.
Only the flowers of serenity teach you,
that in a sense you were born,
and that you are not alone in the midst of roaring horrors,
and that your life was actually fruitful.
Only flowers with their colorful eyes
they teach you to listen to the silence of the century
and in the roar of restless streams
and in every other noise and echo, -
and in the pain that accumulates
to find peace.",0.6221864406779662,0.4617288135593221,0.489915254237288,0.2711864406779661,0.2033898305084746,0.0847457627118644,0.05084745762711865,0.6716666666666667,0.03389830508474576,0.43,0.03389830508474576,0.57,0.05084745762711865,0.5680000000000001,0.288135593220339,0.4015882352941176,0.05084745762711865,0.7156666666666666,0.03389830508474576,0.125,0.1016949152542373,0.6081666666666666
1984,1984,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА,ЗАГУБЕНИ БРАЌА,"LOST BROTHERS
Once upon a time, children, they went together
to climb like a steep hill,
and now among them, somewhere along the way,
an opaque wall rises.
Childish friends, dear children,
as if that court trouble had lifted them,
there should be no contact between them, no placement,
can not shake hands?
And they must not say a word to each other
for what bothers them deeply,
so as not to lose even more
in a world that is noisy and loud.
And they remember their greatest fear
from a word and a request they can say to each other,
and that is why they are silent, that is why they forget everything,
and are ready to lie to themselves and others.
Brothers lost, still loved,
and yet they think they are bothering each other,
and stay a little longer in that love,
they will not tell each other the ultimate pain.",0.5475869565217392,0.47715217391304365,0.502108695652174,0.2608695652173913,0.10869565217391304,0.1956521739130435,0.13043478260869565,0.31699999999999995,0.08695652173913043,0.5195,0.043478260869565216,0.34750000000000003,0.08695652173913043,0.52425,0.10869565217391304,0.6255999999999999,0.13043478260869565,0.49699999999999994,0.021739130434782608,0.383,0.08695652173913043,0.5489999999999999
1984,1984,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА,ЧЕ ГЕВАРА,"CHE GEVARA
As soon as the revolt is distorted by the government,
the rebel for honors is grabbed
and the caste split again,
and hope for recovery is low.
But rebellious detachments are sailing somewhere again
what hunger and thirst afflicts them day and night,
the rain in the Andes curses them
and above them the terrible hurricane intensifies.
In that storm to wash strength,
again naive to remember an old faith,
he goes there on a familiar trail.
But the rise is one, Che Guevara!
Who despised to the end both illusion and lies
not life anymore, but death he seeks.",0.487030303030303,0.5113030303030304,0.5087272727272728,0.24242424242424243,0.15151515151515152,0.36363636363636365,0.18181818181818182,0.5475,0.12121212121212122,0.54675,0.09090909090909091,0.5596666666666668,0.15151515151515152,0.5932,0.15151515151515152,0.44539999999999996,0.12121212121212122,0.46875,0.15151515151515152,0.4624,0.15151515151515152,0.6546000000000001
1984,1984,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА,ТРОЈА,"TROY
With plaster like century to century to glue
twelve layers are piled up
and each other in the ruin are strengthened,
and the sixth is only that Troy.
And everything that is celebrated in an ancient tale
covered under dry sun close,
and silence is stacked in width empty
from everything that was an echo and a scream.
I did not utter a word from Priam, nor a curse
whining of women. Print silk
all in oblivion before a hot summer,
so that crickets can show strength.
Everything suits a sick soul
which deeply hid the most important thing.",0.5010606060606061,0.39403030303030306,0.45812121212121215,0.36363636363636365,0.21212121212121213,0.18181818181818182,0.12121212121212122,0.59325,0.06060606060606061,0.543,0.09090909090909091,0.482,0.12121212121212122,0.65775,0.18181818181818182,0.44700000000000006,0.12121212121212122,0.5397500000000001,0.06060606060606061,0.4455,0.18181818181818182,0.5066666666666667
1984,1984,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА,ПОРАЗОТ НА ДАМЕ ГРУЕВ,"THE DEFEAT OF DAME GRUEV
Smilevo is burning,
your village,
swallows the flame.
See him shadow
your forehead
tonight,
Duke Dame.
The scream is heard
and there is no laughter
on a cold stone.
Look for a new eaves for us now
and a thatched roof.
You were the one who raised the flag
proud, clever, steadfast.
Stay humble, ashamed now
with us again,
Duke Dame.",0.5683684210526316,0.45326315789473676,0.5133684210526317,0.3684210526315789,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.4885,0.10526315789473684,0.41400000000000003,0.15789473684210525,0.3076666666666667,0.05263157894736842,0.719,0.15789473684210525,0.624,0.15789473684210525,0.3283333333333333,0.10526315789473684,0.582,0.15789473684210525,0.6276666666666667
1984,1984,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА,СРЦЕТО НА БОРКА ТАЛЕСКИ,"THE HEART OF BORKA TALESKI
No one spoke with dark force yet
in the voice - for you who fell young and bitter.
As if it were an event, as if he was not clairvoyant
o'clock
your mortal. Forgive for partial indifference
cold!
We who remember you and in whom
at least a part, in consciousness, of your soul burns
and it separates us, we are already so overwhelmed
and are we so small in petty worries?
Let that word be with the Trojans, that moment
when he aimed at Borka's heart
one rifle
and that shout, sharp and tearful, though abruptly silenced,
when before the fall the hand is raised and the body is peeled!
That shout was a top proclamation
from all our species, which he sends destined,
and who understood him will always be asked
in life with what to return.
He fell to stay in the purest measure
for ever, from nothing untouched anymore,
a vow and faith of a burning youth
for spaces, and peace with the abomination he will not.",0.5226792452830187,0.496320754716981,0.5108113207547169,0.3018867924528302,0.16981132075471697,0.24528301886792453,0.1320754716981132,0.4537142857142857,0.1320754716981132,0.4798571428571429,0.05660377358490566,0.42966666666666664,0.1509433962264151,0.414,0.1509433962264151,0.438125,0.1509433962264151,0.4485,0.07547169811320754,0.4045,0.1320754716981132,0.5917142857142857
1984,1984,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА,ДОЈРАНСКИ ВЕТРИШТА,"DOJRAN WINDS
Here again in the night that breathless suria,
the cannon of countless horses,
on countless whipping whipping.
Some dead army in the underworld
rises,
some dark waterfalls collapse into the abyss
with noise.
In vain consciousness will now set up ramparts
and will make sense in an unbroken message.
The gusts will swell a little, so it erupts even louder,
and the soul is helpless and naked before him.
And it does not help anymore in the face of a furious fortune
that armor of deception and that shield of lies
with which man hides before himself and before others,
and for the necessary life leaves essence and traces.
And there is no salvation even in a dream
what threats destroy him,
you will despise yourself
because of their dreams.
Stripped completely, alive, the dark element grabs you,
and as a leaf carries you, and as a wash treads on you,
and fear, fear, fear passes the last vein,
crawling on bones.
Some kind of giggle catches the night -
and the wind no longer blows,
but conscience whispers.",0.49058928571428556,0.5110714285714285,0.4959642857142858,0.32142857142857145,0.19642857142857142,0.19642857142857142,0.10714285714285714,0.5923333333333334,0.05357142857142857,0.5573333333333333,0.05357142857142857,0.48699999999999993,0.16071428571428573,0.6144444444444445,0.19642857142857142,0.4557272727272727,0.08928571428571429,0.5494,0.03571428571428571,0.598,0.14285714285714285,0.50975
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,ПОЕЗИЈО,"POETRY
Poetry,
you open the way for me in old age,
it is a courtroom.
As young people
confidently
discover strength,
so the old ones, bitterly, should discover it
the soul.
Poetry,
you can live
only with both.",0.6050000000000001,0.49821428571428567,0.5566428571428571,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.609,0.07142857142857142,0.5,0.07142857142857142,0.547,0.0,0.0,0.2857142857142857,0.3945000000000001,0.07142857142857142,0.625,0.07142857142857142,0.164,0.07142857142857142,0.656
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,ПОЕТИКА,"POETICS
I picked the songs
from the tree of life
such as the villagers in Rakotinci
before Duovden
pick ripe cherries
from cherry trees.",0.6914285714285714,0.3392857142857143,0.5597142857142857,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.227,0.14285714285714285,0.039,0.0,0.0,0.42857142857142855,0.2416666666666667,0.0,0.0,0.14285714285714285,0.078,0.14285714285714285,0.406
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,НА ГРОБОТ НА ПОЛ ЕЛИЈАР,"AT THE TOMB OF PAUL ELIJAR
No one sowed these violets on the grave,
they have sprouted on their own.
No one dug into this simple inscription,
he pushed himself into the stone.
Hurry from somewhere in the light
throat whisper of passionate words.",0.5462727272727274,0.3481818181818182,0.4433636363636364,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.16,0.09090909090909091,0.633,0.0,0.0,0.09090909090909091,0.562,0.2727272727272727,0.39066666666666666,0.09090909090909091,0.727,0.0,0.0,0.09090909090909091,0.617
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,НАД СЕКНАТИОТ БУНАР,"ABOVE THE CLEAN WELL
Step by step and word by word,
slowly,
yes I do not remember anything,
you brought me here, Muse!
By the way, he taught me with a strong word
which is surprising
to express grief in various ways.
But it was still just a rehearsal.
By the way, he taught me how to connect
distant things,
to give birth to a frightening thought
over bridged abyss.
But even that was just preparation.
And so, step by step and word by word
brought me here -
over the withered well in my soul,
and you are looking for
to stare inside
and with a voice that echoes a hundredfold
out of horror
in that void
to say your final messages.
But I do not want such a gift from you,
nor to be used
as you wish, Muse!
I sense that an ugly lick
mash in the mud at the bottom of the well,
scratches with nails on the stone.
I renounce your obedience.
I want to die
with all illusions
of a weak man.",0.5279642857142857,0.4299642857142857,0.4578392857142855,0.2857142857142857,0.16071428571428573,0.19642857142857142,0.05357142857142857,0.49733333333333335,0.07142857142857142,0.58975,0.07142857142857142,0.55825,0.08928571428571429,0.6628000000000001,0.05357142857142857,0.4670000000000001,0.125,0.5284285714285714,0.07142857142857142,0.5780000000000001,0.17857142857142858,0.5032
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,СЕНКА,"SHADOW
How does excitement end,
to love even madly,
that's your big secret,
God, and your miracle.
You still included him in us
the order for the feelings to come in,
and as our personal proclamation sounds:
what has sunrise, there is west.
How does that miracle happen
with the worship of a female -
we've had a crazy time,
but now a shadow is falling.",0.647952380952381,0.4962857142857142,0.5767619047619048,0.23809523809523808,0.3333333333333333,0.09523809523809523,0.047619047619047616,0.5,0.2857142857142857,0.5846666666666667,0.0,0.0,0.09523809523809523,0.34550000000000003,0.2857142857142857,0.7021666666666667,0.09523809523809523,0.395,0.14285714285714285,0.8173333333333334,0.2857142857142857,0.5403333333333334
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,ПОРАКА НА ЉУБИМИТЕ,"MESSAGE TO THE LOVED ONES
They think it's my duty to stay young
because of them.
But my bloodstream is frozen
like streams
of Greenland
which are not recognizable.
My own exceptionalism is also questionable.
I am subject to strict laws
that humiliate us.
But their message is strong and desperate:
Do not betray our last hopes!
Stay young.",0.5479444444444445,0.5296666666666666,0.5432222222222223,0.2222222222222222,0.16666666666666666,0.2777777777777778,0.1111111111111111,0.585,0.16666666666666666,0.474,0.1111111111111111,0.375,0.0,0.0,0.1111111111111111,0.333,0.1111111111111111,0.6485,0.16666666666666666,0.31,0.1111111111111111,0.523
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,ПО МНОГУ ГОДИНИ,"AFTER MANY YEARS
After many years
I found myself on the same street again
in this city.
It is winter, hail.
Frozen road,
flooring.
Step by step
after many years I found myself on the same street again.
I forgot that house is on the corner.
I forgot how insignificant her entrance was.
I'm not sure if that happened on the second
or on the third floor.
Only the gilded gorgeous moon midnights
above this same city
I still remember them.
Now I cross with my palm
along the roughness of the wall.
That's all I can do
after many years.",0.6013,0.35300000000000004,0.4521666666666667,0.6,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.36400000000000005,0.0,0.0,0.0,0.0,0.03333333333333333,0.203,0.1,0.38033333333333336,0.06666666666666667,0.297,0.0,0.0,0.1,0.46599999999999997
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,ГЕСТ,"GESTURE
She said:
""Paradise is in me""
and pointed with his right hand.
I thought:
How unrestrained
and a meaningful gesture!
",0.6473333333333334,0.4561666666666666,0.5951666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.414,0.0,0.0,0.0,0.0,0.3333333333333333,0.389,0.0,0.0,0.0,0.0,0.0,0.0
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,ЉУБОМОРА,"JEALOUSY
Only in a dream do you find justification,
because in reality we are no longer worthy of you,
Jealous!",0.7676000000000001,0.37220000000000003,0.6304000000000001,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.484,0.0,0.0,0.0,0.0,0.2,0.643
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,ЖЕД,"THIRST
They secretly despised my historical consciousness
with everything derived from it.
They only appreciated my touch
on different parts of the body
to my ingenuity and imagination,
and because of the chills.
And they could not give it up,
feeling that it is given only once.
Aged,
they deny my understanding even more,
and still more indifferent to mine
daily destiny,
only the memory brings them back sometimes with thirst
to my withered springs.",0.6281818181818184,0.4064090909090909,0.5218636363636363,0.3181818181818182,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.2925,0.18181818181818182,0.5295,0.09090909090909091,0.336,0.09090909090909091,0.2345,0.18181818181818182,0.45549999999999996,0.09090909090909091,0.1955,0.09090909090909091,0.26549999999999996,0.18181818181818182,0.45599999999999996
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,УБАВИЦА,"BEAUTY
The deity left no flaws
to her:
twisted posture,
straight lines,
soft black look,
even got older for the color
which she received this summer
in the sun
on sunburn
on fine sand
by the sea, -
to look even more like a perfect bronze bust,
and mercury.
Only one was careful
the deity:
it did not give her fertility,
so that even greater beauty is not born of her,
new Elena,
due to which it may erupt
a new Trojan War.
Only once could the deity be deceived
and make a mistake.",0.595025641025641,0.41461538461538466,0.4895128205128205,0.23076923076923078,0.1794871794871795,0.10256410256410256,0.05128205128205128,0.652,0.05128205128205128,0.445,0.0,0.0,0.02564102564102564,0.031,0.1282051282051282,0.4612,0.07692307692307693,0.28099999999999997,0.05128205128205128,0.48050000000000004,0.1282051282051282,0.4532
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,ОДДАДЕНОСТ,"DETERMINATION
You meant more to me than any other woman,
that's why I paid the least attention to you.
You were ready, and you are ready, to do everything for me,
therefore I do not ask you for anything.
You were always ready to sacrifice,
without asking for the price, -
therefore I protect you.
You must be desperate why I do not love you,
and I do not know to whom I have devoted myself
in conscience and with the most beautiful humanity,
if not you.
But you consider my devotion to be nothing.",0.6761052631578948,0.4961578947368421,0.6218947368421053,0.10526315789473684,0.3157894736842105,0.05263157894736842,0.0,0.0,0.15789473684210525,0.5,0.0,0.0,0.0,0.0,0.15789473684210525,0.6666666666666666,0.0,0.0,0.0,0.0,0.21052631578947367,0.639
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,ДРВЈАТА,"THE TREES
The trees pose,
the trees have a gesture,
trees are artists
waiting for the wind
to whisper a word to them.",0.5660999999999999,0.31120000000000003,0.4798,0.2,0.1,0.1,0.0,0.0,0.1,0.664,0.0,0.0,0.1,0.141,0.5,0.21739999999999998,0.0,0.0,0.0,0.0,0.1,0.477
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,ГРАНКА,"BRANCH
Your leaves whisper fear,
flood of startled souls,
green branch, green branch
on a drying stem.",0.4505555555555556,0.4358888888888889,0.35488888888888886,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.2222222222222222,0.6875,0.2222222222222222,0.137,0.0,0.0,0.0,0.0,0.2222222222222222,0.359
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,ГАЛЕЊЕ НА ПРЕДЕЛОТ,"CATERING OF THE AREA
The car goes down through Vlainica.
The shores to the right
I will stroke them easily
with the right hand.
The shores left
should be slightly bent
to stroke them with the left -
and they do.
Now we move nicely embraced
as ever
we, the friends of the old Prilep promenade.",0.6128,0.40426666666666666,0.48379999999999995,0.6,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.656,0.06666666666666667,0.5,0.13333333333333333,0.406,0.0,0.0,0.0,0.0
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,ИЗНЕНАДУВАЊЕ,"SURPRISE
We never notice the nuances,
gradual transition,
slow preparation of events.
What a change!
I notice in astonishment
that it bloomed profusely
like overnight
with yellow ukit
the bush under my window.
So spring has come!",0.6068,0.38206666666666667,0.47219999999999995,0.5333333333333333,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.4805,0.0,0.0,0.06666666666666667,0.198,0.06666666666666667,0.547,0.0,0.0,0.06666666666666667,0.805,0.06666666666666667,0.484
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,МОЛЧЕЊЕ,"SILENCE
Not a word now.
Not an unnecessary cry now.
It is known how
all the same way
your depths will speak again.
But without right.
So remember now
that constantly
as soon as they emerge
wild floors are being uprooted.",0.5242000000000001,0.4838,0.5192,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.75,0.1,0.586,0.2,0.5469999999999999
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,ПО МРАЗОВИТЕ,"ON THE ICE
Harsh winter.
They froze so many trees,
shrubs,
shook the ice in Dojran zokumi,
katmerestite.
Cold sec.
Res.
And what next?
They will murmur again sometime
with reckless life juice
new roots from the roots.",0.574,0.4595000000000001,0.4382,0.4,0.0,0.1,0.1,0.531,0.0,0.0,0.0,0.0,0.1,0.344,0.2,0.3175,0.0,0.0,0.0,0.0,0.0,0.0
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,МАЛЕЧКИ ПРЕДМЕТИ,"SMALL OBJECTS
All these giants,
toys,
trifles,
souvenirs,
small memories of big moments,
small gifts from great friends,
they lose it suddenly
one day
its magical charm,
your little and warm soul,
to become cold pieces.
Maybe the elm that started to dry out
in the same way remember first
that bears many dry twigs.",0.64275,0.4054583333333335,0.4602083333333334,0.20833333333333334,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.261,0.041666666666666664,0.609,0.041666666666666664,0.25,0.041666666666666664,0.391,0.20833333333333334,0.5237999999999999,0.125,0.2896666666666667,0.125,0.6066666666666666,0.0,0.0
1987,1987,ПОСЛАНИЕ (1987),ПОСЛАНИЕ,НЕМИНОВНОСТ,"THE INEVITABLE
See a blossoming flower,
released two or three petals,
stated blue head,
orphan
unnecessary to anyone.
Do not step on it -
it had nothing else to do,
show respect for the inevitable.",0.5661666666666666,0.3595,0.4426666666666667,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.438,0.0,0.0,0.08333333333333333,0.453,0.08333333333333333,0.5,0.16666666666666666,0.567,0.0,0.0,0.25,0.5313333333333333
