,sentence,year_from,year_to,song_name,zbirka_name,podzbirka_name
4326,remembered,1979,1979,СВЕТИ СПИРИДОН НОВИ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4327,that all life like a bug,1979,1979,СВЕТИ СПИРИДОН НОВИ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4328,like a black beetle,1979,1979,СВЕТИ СПИРИДОН НОВИ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4329,walked among them,1979,1979,СВЕТИ СПИРИДОН НОВИ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4330,one holy,1979,1979,СВЕТИ СПИРИДОН НОВИ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4331,since then it has been moving further and further,1979,1979,СВЕТИ СПИРИДОН НОВИ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4332,saint spyridon new,1979,1979,СВЕТИ СПИРИДОН НОВИ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4333,and by the command of god,1979,1979,СВЕТИ СПИРИДОН НОВИ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4334,bestows healing,1979,1979,СВЕТИ СПИРИДОН НОВИ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4335,uncle riste,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4336,uncle fought for seven years,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4337,under the fez,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4338,under the nail,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4339,under furashka,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4340,em,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4341,under a helmet,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4342,and in him remained only mildness,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4343,no shaking,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4344,nothing else,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4345,not a crumb of rage,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4346,that was your law,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4347,and one battle lead,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4348,to march with a small step,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4349,uncle from war to war,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4350,your uncle was small,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4351,with a mustache like a checkerboard,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4352,as a class of oats,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4353,that s how he goes,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4354,some time,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4355,widower,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4356,and then in rare cases,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4357,got married to an aunt,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4358,with her he created a home,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4359,covered with sauce overnight,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4360,with her as they say,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4361,looks like an uncle,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4362,that life is known,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4363,argat dawn and darkness,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4364,he described it once and for all,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4365,our kocho racin,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4366,get up early in the morning,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4367,goes to a distant field,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4368,in scarcity to sympathize with you,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4369,only the donkey gray,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4370,but my uncle intended something else,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4371,and had another thought,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4372,the golden when he said,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4373,i slapped him fuck him house,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4374,and now i can plant before him,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4375,dwarf,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4376,when the children burst out,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4377,picked them up in the course,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4378,not like aunt they,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4379,caught justice to share,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4380,to fix the century,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4381,then war broke out again,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4382,cruel and ruthless,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4383,with occupiers,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4384,with provocateurs,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4385,with liquidators,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4386,vitosna,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4387,many casualties fell,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4388,sad summer,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4389,some caught aside,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4390,others neither alive nor dead,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4391,were imprisoned,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4392,with them and aunt s son,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4393,uncle was not talkative,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4394,us skillful for multilingualism,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4395,still from his mouth,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4396,in that difficult time,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4397,i noticed her,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4398,this blog,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4399,today is saint tryphon,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4400,help us,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4401,and some peace of the century,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4402,and some order to cry,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4403,who thinks so well of us,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4404,so air to see,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4405,and who loves us,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4406,and give him a gift o lord,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4407,dungeons to be released,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4408,soldiers to return,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4409,and who is a fugitive,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4410,feel free to come home again,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4411,spies to burst,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4412,hell and hell to watt,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4413,to hire again,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4414,father with son,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4415,and your own,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4416,not like a human saying,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4417,and as a regular perpetual,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4418,involved in a new struggle,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4419,every week then,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4420,uncle transferred a bag,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4421,on the shoulders,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4422,even to bitola to bring bread,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4423,for prisoners,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4424,he did not recognize the train,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4425,and as a soldier of terrestrial,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4426,he spent every week,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4427,pelagonija,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4428,from prilep to bitola,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4429,and back,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4430,on foot,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4431,that was your law,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4432,and one battle lead,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4433,to march with a small step,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4434,uncle from war to war,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4435,it was not an obstacle for him,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4436,snow in february,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4437,nor the rain in march,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4438,he walked forward,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4439,left left,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4440,with obedience to the century,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4441,how to invite,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4442,with a map,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4443,one human sorrow,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4444,he left a trail along the way,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4445,and when the children are in prison,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4446,they ate of his bread,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4447,as if they were taking strength,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4448,as if hardening,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4449,but do any of them then,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4450,some young and crazy,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4451,in yourself you may remember,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4452,that a miracle is happening,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4453,because this bread,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4454,as the other is not,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4455,him on the road uncle,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4456,he warmed it in his heart,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4457,uncle many supported,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4458,and let them be pleased,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4459,become great people,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4460,uncle supported not one,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4461,not two and not a fifth,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4462,maybe even one of them now,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4463,he mentions his aunt,1979,1979,ТЕТИН РИСТЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4464,grandfather ilija,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4465,on his face he was like a clear moon,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4466,full and smiling,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4467,grandfather ilija on his face he was like a clear moon full and smiling without being transformed of strength wore puppy and dolamche and red belt pagur in the armpit as if his mother had given birth to him with such an order among all the brothers smugglers shopkeepers thugs to be a plowman to step on the chases according to the change of seasons torn apart along the furrows autumn time he dispersed in front of you above the fields rainbows from seed he called the wolves angels at christmas he lit candles for the horns to be the year of birth to squeeze the stacks of grain spring brings hopes with fears it is still far from harvest to the first crests and summer after the harvesters when the air boils like a crowded pot the bundle he tied they lay like heifers with the seasons and life goes by slowly the blood flows deep plow plow your forehead reached the border tried for the witches then in the end even his sight was taken away he remained to live in a cold darkness and only in a dream to see the rallies he was left with the urn his smile remained a bit as astonished,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4468,of strength wore,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4469,puppy,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
